data1sq,dataNsq,datasq,datacorr,decay,decay_std,amplitude,amplitude_std,B2.5,B25,B50,B75,B97.5,Bstd,Bmean,A2.5,A25,A50,A75,A97.5,Astd,Amean
0.8776120340434997,1.4358532441246896,9319.100340459134,8832.256322140405,0.9384499918407445,0.01143353498586101,0.9326613465516569,0.007818979679343856,0.9411948206720246,0.9451576059584473,0.9473005195087493,0.9493376325601564,0.9535913050530379,0.0031373897369801544,0.9473109753461709,0.8314582298230444,0.891676541728991,0.9277448318361536,0.9655011504750345,1.0543196411880815,0.056442637339701986,0.9313483827471857
0.19016552046485277,0.06602783672787318,9755.410054099892,9266.138210590909,0.8581418932003988,0.01749607658277173,1.012499173947315,0.014176215497042045,0.94389724052435,0.9475697205472764,0.9495253507458626,0.9515232417770131,0.9553015160697818,0.00292835877189175,0.9495379276317264,0.8732388417940667,0.9347730900548399,0.9714367010907621,1.0122560478805553,1.0972991782617365,0.05705210245252537,0.9750842013931753
1.7574412387341072,0.20714579040616482,9240.800771558395,8759.19310928347,1.0196934537891416,0.015772251830533605,0.8869368305689876,0.009452031926739504,0.9411387098080976,0.9452536644536517,0.9475120946071582,0.949641514722886,0.953525656713017,0.0032146688131659816,0.9474185340944812,0.8195484528768234,0.8810869510079775,0.9197483869848112,0.9584523474253981,1.037429852995313,0.05608943329558062,0.9214879804099335
4.008243008913981,0.1720758089793615,10976.117418496153,10491.766451796644,1.1525974707674216,0.009979192559424054,1.0928792479707319,0.006521357559346282,0.9495592588493195,0.9533150423525286,0.9553695198822361,0.9574605839632058,0.9617673502586149,0.0030920755905410077,0.9554465822821119,0.9658236216420215,1.0432160245061595,1.091042227459044,1.144386854121229,1.2740965413575758,0.07817482933844366,1.0985222934113799
1.1144545607097858,0.2183725479473219,9694.045695843335,9216.851704112874,0.9610165146075474,0.021102827973373383,0.9670224917065143,0.014618183156878638,0.944450043495313,0.948325158572673,0.9504235714295786,0.9525063126524533,0.9567133993042909,0.0030880020964727264,0.9504180605228143,0.8621472878449341,0.9249729663738531,0.9648550949133643,1.0075308336098188,1.1067003449877673,0.061251721512770814,0.9685750572674547
1.5348449513135176,0.08888426720583319,10092.41637909372,9605.787281248056,1.126953930265431,0.02072174573967056,0.9593795247689685,0.012160080844505166,0.945785053804414,0.9495227439059278,0.9514470481939894,0.9535088819401722,0.9572173994249465,0.0029313624069191276,0.9515034226843573,0.9002954714867364,0.9661892176384328,1.0046021415478605,1.0482435334182454,1.139196865692453,0.062002482894514065,1.0090993788869869
0.40568765015289204,0.685613997705311,9788.000674412355,9301.917234757042,1.0278786534760844,0.02286708342123139,0.9874043293573856,0.015136719031992372,0.9432527265909576,0.9477533645424746,0.9500145835194977,0.9520378909908253,0.9559569474124822,0.0031925532759926067,0.9498706154796033,0.8616969927338651,0.9347556035015279,0.9764078204367095,1.017957681151558,1.1087242845426808,0.06211944375503024,0.9776910502721906
0.3873854861261035,0.02212435824009358,11564.081489969154,11077.145055456827,1.2233249437957003,0.022479619961028895,1.1116080913204531,0.01406863251239007,0.9520241918275173,0.9557282396817365,0.9576942437119833,0.9596762460645614,0.9632202620961965,0.002880077300938703,0.9576891309032424,1.0152783479324567,1.1010136413296037,1.151818419194693,1.2079784831693268,1.32808788600933,0.07929143693007924,1.1568528151938364
0.6967688259922988,1.7412669206409213,11132.877671387781,10654.367381053615,1.1926514127040893,0.01237170745307184,1.0857106717142884,0.00775967873320664,0.9510488587611151,0.9545884979781354,0.9565606005521781,0.9584463577042824,0.9624050071228327,0.002873319970232296,0.9565663162585822,0.9843254008117542,1.0612738827762822,1.1092473930247815,1.1594406478394876,1.278720322249475,0.0749304180498079,1.114032108090479
0.27368772658631224,1.5055571951921403,9985.031917359447,9497.781762894647,0.9155431289578502,0.006773416953601463,1.0295341025150513,0.005238533183157586,0.944112670789923,0.9484469994577719,0.9505409778530585,0.9526332794926684,0.9567208383101802,0.003146931312472984,0.9505239231952449,0.8800538356677494,0.9512413311506124,0.9912475565175374,1.0343970873418222,1.1338449741727865,0.0637976024807916,0.9953325248524956
2.304817930483427,0.11704867600193158,10141.86064997043,9665.286402036907,0.9623750399150108,0.011068398738630733,1.017270867508897,0.008054621310829976,0.9465129210634261,0.9505090666226903,0.9526698618203338,0.9547766206584567,0.9588823074829929,0.0031239624445350425,0.952639572685546,0.8937164340563731,0.9661544688350746,1.009582229140996,1.0559870841458445,1.1630676485639293,0.06754706599603208,1.0136515840696514
1.793816240797626,0.15970195003016618,9060.257984196667,8568.074837877699,0.8257353008030421,0.006573454904796693,0.9211465485330059,0.005030906500732775,0.9390761612093385,0.9430796914970916,0.9454391871920755,0.9476574722940766,0.9516630819125285,0.0032644220467593346,0.9453746787712979,0.8093822219595916,0.8665161242773083,0.9042275088997888,0.9427800539222924,1.0211305954595815,0.054707488793805215,0.9063256458440812
0.678374378517714,1.7917051332413951,9812.717219712842,9328.559753578535,1.4064422037668436,0.03258772725761775,0.8851563414466022,0.014054342915753243,0.9441224575150173,0.9482292490012288,0.9503242780803295,0.9524090501101574,0.956492813351247,0.003125171628367871,0.9502967463888201,0.8715221331425514,0.939741752274897,0.9796997701986614,1.022230151680342,1.1154446282398667,0.062035016594924754,0.9832226955322158
0.0001784873252295926,0.15765062796721407,9636.283661578665,9153.68188449828,1.268759343782226,0.021004946292164248,0.9157710729408545,0.010432903803964715,0.9436629022853904,0.9474301336731126,0.9495124539299833,0.9516151284254287,0.955374819108125,0.003054447775706002,0.9495269809566896,0.8565677334996671,0.9203549321426514,0.9578017925280109,0.9991956871875428,1.0850417547719593,0.059032151166344,0.9618135558413938
2.1649270755536545,4.283622220145966,10112.243248607496,9623.992703474723,1.0711880196763384,0.024624640524975528,0.9847120260218188,0.015602504089304246,0.9447082016594168,0.9486786250987583,0.9506810054163262,0.9527410670085743,0.956767505343406,0.0030500227001471667,0.9506953721533777,0.9007664116771589,0.9712969236534478,1.0108179595339704,1.0536540019189995,1.1547490691870461,0.06386928426927328,1.0147266968905089
1.1275613721052566,4.026259091012286,9478.989235286956,8990.8109839844,0.8425083446260706,0.00902170946175841,0.9817796574951656,0.00721647100178871,0.942004335937678,0.9458376235628637,0.9479170051701372,0.9500523297112108,0.9541807430001973,0.003084083444054688,0.9479611978760185,0.8502891652764002,0.9105960027656546,0.9477886279627998,0.9876966352891151,1.0752216790553817,0.057355131151608334,0.9514611183221654
0.2978181577805355,0.20642563186850987,9344.58202913518,8857.906387451438,0.8201650783344532,0.011568281519390669,0.9763033863448572,0.009446165665469767,0.9413643321761614,0.9455956830199379,0.9477953221423162,0.9499290758761947,0.9539286395186578,0.0031822179032195645,0.9477483509572386,0.8325430316881692,0.8958465716949003,0.9330110475586197,0.9734835318445485,1.0602981862155452,0.057803596012204306,0.936204377254952
0.17026391026679746,0.741454812872215,9945.30904279714,9463.043046235063,0.9315828079788422,0.010287528172798873,1.0126241071863205,0.007693926459559798,0.9450276571518437,0.9492946524281485,0.9514212560663509,0.9535069376011627,0.9577074757684341,0.003145187608893358,0.9513836036657626,0.8785186556066944,0.9522102376819502,0.9940707579805632,1.0381068864375775,1.1420718538899317,0.0652401588587896,0.9976261397241722
2.6171177299310773,1.7707862414462092,9756.714402121725,9285.141429156347,0.9675689249901783,0.01423751503872654,0.9640743461308539,0.00976705029433737,0.945029515762253,0.9489102933350766,0.9510501715315947,0.95314840345841,0.9569892405967227,0.003081246853111799,0.951037498021631,0.8685126090403086,0.9323081718144484,0.9741606127040748,1.0172659564111641,1.1096591790467278,0.06228900325093132,0.977138034388328
