data1sq,dataNsq,datasq,datacorr,decay,decay_std,amplitude,amplitude_std,D2.5,D25,D50,D75,D97.5,Dstd,Dmean,A2.5,A25,A50,A75,A97.5,Astd,Amean
0.08051823326750104,0.7298583894231048,9604.945985658349,9507.482824987941,0.6206434253529897,0.01751224788857918,1.0748649320969512,0.021276885265898077,0.9866924748091119,0.9885331045544865,0.9895170111681951,0.9904818774070248,0.9923093498669884,0.0014452350022429337,0.9895046796194545,0.7431668793552663,0.8629613961758895,0.9425184469811678,1.0403120299054658,1.2826417691876388,0.14038082024148957,0.9617269839081964
0.11686476956317667,0.894451825029508,7736.659475751859,7637.282790224945,0.6380595309957855,0.015571434787271821,0.8025636410021131,0.01374123138993639,0.9835632908430118,0.985779803237824,0.986851320692807,0.987907188104433,0.9900033625768987,0.0016181604360198923,0.9868290359372839,0.6153689633345504,0.7108471759139797,0.7685551420800466,0.835761058320376,1.0133608973351886,0.09978674076579787,0.7793580709929554
2.695479076752973,3.3688782079114015,10921.926109493139,10829.510207719704,0.821521809817543,0.009616043336218362,1.1723622122789248,0.009642014681893858,0.9883431731229062,0.9900608513143265,0.9909596455330191,0.9918265390888471,0.993512283465707,0.0013213155091720552,0.9909385895415423,0.8471435499699679,0.9907820882585148,1.089111746287608,1.207513087711374,1.5235857260779435,0.17186048519572322,1.1120369763693168
1.2056152808603362,1.2284148277022533,9097.109331907177,9001.314201070127,1.1595529769805895,0.017948363366498975,0.8247634402907731,0.008950317162821799,0.9862587710813093,0.9881350834658094,0.9890483862337709,0.9900042186693634,0.9917808514169391,0.0014065946700431823,0.9890644384527343,0.717983119102871,0.8298565965834394,0.9005004404819581,0.9844682101599389,1.19611713085738,0.12418734596360424,0.9166095151716815
0.08328550945759515,0.02811304358351109,9646.224459090266,9548.250958409033,0.9214433127234257,0.023746862530421683,1.015512659833937,0.018391467446728045,0.9867935503005212,0.9885949966983598,0.9894979465823436,0.9904436867383788,0.9923036250901226,0.001396204491110478,0.989522546188192,0.742187127335647,0.859307996974231,0.9334776854548874,1.0249779662366016,1.2709856795484,0.13798099170680844,0.9537464152615963
2.2836591396389414,1.0349975902641948,8471.367734772975,8374.537878733674,0.7419511320892768,0.013148519489236074,0.888750954120392,0.011060255544239356,0.9851837961151949,0.9872697623922096,0.9882791511529658,0.9892564650147063,0.99099582470863,0.001478592466060173,0.9882460581874181,0.6704146211570285,0.7806204438440256,0.8483506251735999,0.9248748405591882,1.107225418025542,0.11090826793678978,0.8590451692788782
3.6697174444247294e-05,0.011000849300651044,10877.41883244509,10777.185934093639,0.6696656590778123,0.010139239802359456,1.2130095882246728,0.012891195542316864,0.9878723913106384,0.9896263393920813,0.9905341198829174,0.9914127140361307,0.9930422090754099,0.0013211495528635125,0.9905123324580855,0.8260191957579452,0.9665802345124268,1.060012951048903,1.168803868363205,1.4415329580175509,0.15740532013769157,1.0784256438692619
4.179705809249341,1.597774461016704,12628.371942012234,12535.105034747776,3.1317773524048893,0.052090901259201426,1.0390122400845667,0.009795573192257353,0.989788455669121,0.991298539965384,0.9921029634975662,0.9928636979611061,0.9944332658120938,0.001182449587188015,0.9920859197712351,0.9645935706936227,1.1311911352001034,1.246277888860047,1.3797000502585242,1.765755233452822,0.20536950793779782,1.273670941572771
2.751894848052718,8.496875131058679e-05,9106.238991126167,9008.16258125051,0.6248828560050335,0.013877708590473842,1.0296613902546659,0.016038349654583738,0.9861290802093902,0.9880348084615416,0.988953927580071,0.9898778305859411,0.9916816209243384,0.0013925350834418536,0.9889451509048669,0.7159720486809094,0.831004593829295,0.8996784994757097,0.9828509167457193,1.1952318728659346,0.11986789348100466,0.9148699759327835
0.003434529744795938,0.23044421126892475,10359.704353325234,10260.297766046724,0.9930134995893766,0.005141205210884148,1.032814981413773,0.0037574164064995376,0.9875013720270073,0.9892301829612855,0.9901188896813482,0.9910535313009712,0.9928704582119064,0.0013717858865836727,0.9901282201417247,0.7982097938023316,0.9292845700205679,1.0111068179154639,1.1183017681365528,1.4063146142104301,0.15504915852355663,1.0341882353850553
0.5727848533634342,0.09000182666045665,7557.274459527596,7458.241288603231,0.6514320750607631,0.007793874494631322,0.7829882877129021,0.006573449978335935,0.9832805184493097,0.9854748933691994,0.9865574808559483,0.987576003559833,0.9896844606897137,0.001613896718037415,0.9865263654858311,0.5972734399173818,0.6860553602958087,0.7419794184837786,0.8033949027475806,0.9680511072343901,0.09336356805304519,0.7511877965435935
0.0704909353041744,1.84332770239399,9897.282367750146,9797.712805484687,0.8325053535278588,0.018364976436595567,1.0168849855783855,0.015764106995342704,0.9866042025701002,0.9884528153821441,0.9894303848212821,0.9903808341310104,0.9921828073160134,0.001419789296359199,0.9894208027031848,0.7669255562220492,0.8903558168566407,0.9717138331908066,1.0672887572638168,1.3146425581472163,0.14195083937275899,0.9888742597728833
0.1283163126446485,0.6331075790749218,11898.039413925266,11797.803459518564,1.292804499710465,0.013539895624689548,1.1780087227076543,0.00861791350988277,0.9888975205213095,0.9903921467487491,0.9912509209274742,0.992106472305959,0.9935611477099986,0.0012269183928380449,0.9912537726217242,0.90882354245738,1.0495092705229765,1.1515162574114592,1.2755582884172516,1.5750555533693895,0.1734957635773751,1.176501421400161
0.8286413655941093,0.0642327253633337,10377.575969598602,10278.787147396206,0.6152755289852609,0.021745191385959223,1.1734659514460624,0.029095247298774402,0.9874345954197916,0.9892153960720953,0.9901851552048557,0.9910806326569896,0.9928212970686733,0.0013677168398980627,0.9901481776193728,0.7897941284489414,0.9205669991034287,1.0126899194381953,1.1137361851967567,1.3806108989790846,0.14915544628754787,1.028773967172389
0.5440459854853438,0.4292734869250149,7913.026965168339,7813.229923973166,0.9533930025432708,0.020094365765888446,0.7005794174139661,0.010375554185500888,0.9840523398177565,0.9859952356891777,0.9870986188887253,0.9881067592661051,0.9902365286848032,0.0015654494527813083,0.9870812749128177,0.633477673430875,0.7214795157252205,0.782644109217782,0.8484179067866195,1.0316944983159335,0.10178208944297838,0.7936382785732541
0.2666767688311604,0.6823357748208447,12251.258787648732,12153.002936149118,1.2374474380092,0.011121359879003503,1.224758648215456,0.007702955226307554,0.9891371184574906,0.9907246570571411,0.9915755343296412,0.9924199381053119,0.9941068662511158,0.0012594820635271557,0.991590855107682,0.9171498129805425,1.0734050952915712,1.1803131844012347,1.3151910979712094,1.6913800056298796,0.2014053623927914,1.2132618834270055
0.17781056185424873,7.725841889637159,9207.45177160588,9119.333658122383,0.6196890068206501,0.009901034986754199,0.9993783855099224,0.011200460902612128,0.9864275377440193,0.9883117890037456,0.9892526860401114,0.9902196635992842,0.9918456148185256,0.0013953141255408366,0.9892382368815499,0.736560542758154,0.854697732902147,0.9294426712367979,1.0212709127005328,1.226054874217808,0.12655964964120608,0.9444123485802262
2.028033322451941,5.43653426967072e-06,10653.976151934443,10555.586789174842,0.7146300727388072,0.010101772804335874,1.1749381202092628,0.011661244971262816,0.9877686359032444,0.9896181666837885,0.9904745726170381,0.9913367427525294,0.9930823821635673,0.001309198395128971,0.9904638638433043,0.8133225097124532,0.9576871054750808,1.043682307912924,1.147426899575668,1.4449747483996553,0.1540960576882457,1.0634959032164173
0.17751107195085028,0.6609292802842304,8457.871218945536,8362.36091329961,1.7123319481666845,0.025889111055663154,0.6955521500846584,0.007162165525512426,0.9855541520340164,0.9873380182838263,0.9883742906936842,0.989370581574916,0.9913903640475091,0.0014687198669669902,0.9883766186679362,0.6677816345941516,0.7631161358763546,0.8303814606909852,0.9089712977211086,1.1206222077450523,0.11391150131796465,0.8451392232740774
0.2194998762505678,0.08233366954668636,10734.5349794208,10635.335467798162,1.0920039431558994,0.018762899435386365,1.1104786336245047,0.013394702196751058,0.9878420169502302,0.9896299451345392,0.9904914532328102,0.9913983256355369,0.993078544447743,0.0013292849109006626,0.9905044767519914,0.8172414147343217,0.9586570002358948,1.045993436432393,1.1569175244283225,1.4395426981927597,0.15834987218930946,1.0691166296707604
0.3515626189520661,0.5853102783365458,8811.874405810482,8714.252531530365,0.9222631030591061,0.009680006975760297,0.8883061941279089,0.006552495056107497,0.9857420067187037,0.9875308155698114,0.9885553968575376,0.9895489031730387,0.9914516682996916,0.0014789633054988938,0.9885530698920589,0.6915655190272776,0.7888884481067173,0.8594845111458197,0.9408031920446659,1.1506542473517853,0.1210056628749502,0.8746455060408923
1.5023140519053002,0.976916945766697,10896.203073362529,10798.379052880537,0.9437600239302885,0.010991471387636283,1.145795420790571,0.009377414464707709,0.9881963668384497,0.9897835173840553,0.9906896545831645,0.9915474327378762,0.9934416295353767,0.0013226886690120775,0.9906962936786553,0.8458517131458734,0.9775394401072194,1.0718747740006567,1.181047948094127,1.5227662677522023,0.17064606584246755,1.0975321682708672
6.872758891117892,0.002446329215190277,11489.476612716964,11395.639202952287,1.177529139144563,0.016421003886894454,1.1999486344474526,0.011726503972264745,0.988979309090905,0.9906230710999366,0.9914477677830102,0.9922921127018773,0.9938769579319254,0.0012416884557225863,0.9914601496251817,0.8825670708678293,1.0388063547988882,1.1378111250951704,1.2646803369058854,1.597227302122404,0.1820129998337816,1.165620539691947
1.3694842532894669,1.6955726492174654,10191.450849466784,10097.1154289217,0.7568248261657706,0.023412305036627896,1.124485384215983,0.02444066027626216,0.9876016920581392,0.9893025790194218,0.9902467459446744,0.9911328878259187,0.9928617442740852,0.0013561558022821881,0.9902225421700918,0.7871109699755794,0.9126831768542232,1.0013882935377967,1.102754340541441,1.3706896776545587,0.14972050295498587,1.0189501031358272
0.8187986194852752,0.3501022629175018,9609.54995726746,9512.805235524524,0.7537979994203561,0.016244166238997472,1.014239967879562,0.015353101263394826,0.986778214135999,0.9887866937308564,0.9896707711890693,0.9906255163383176,0.9922733199814118,0.0013754620803132955,0.9896660659968908,0.7370989930388032,0.8711937316826343,0.9458012718090719,1.041420864096592,1.2644753371038453,0.13310306859648063,0.962090042453249
1.8427738738447286,0.143472455873642,9979.637644342916,9882.472770152597,0.7746361772223556,0.02178770597890023,1.0703523161005821,0.021143899708595402,0.9873117851153681,0.9891100343387751,0.9899873902038164,0.990894141783348,0.9925227991371941,0.001309815039996804,0.9899843185012546,0.7739864060477553,0.901934045414218,0.9817752554408031,1.0778401607086514,1.3111336796433526,0.13566526394113765,0.9980340463719792
2.5739575756882354,0.05192478337508914,9811.044160742997,9710.81912525092,1.2846077968231382,0.01959272093995869,0.8708116586838492,0.009278973709885415,0.9866895214262565,0.9885027540398845,0.989486337653744,0.9904257433509348,0.9921886572592711,0.0014215298380489618,0.9894716821120939,0.7633195205547274,0.882332216068789,0.9675267199879738,1.0615860888622985,1.2956005240114186,0.14051819481865194,0.9834251525332025
0.6453216733545153,2.206787138864534,7826.614267036664,7728.302510342499,0.8913978701750385,0.010560944759021832,0.746463076021703,0.0062156932267440415,0.9840327434548317,0.9859433979540605,0.9870280486060554,0.9880340319458071,0.9900193971044906,0.0015321256235174294,0.987000018368712,0.6366955190041386,0.7240643560094698,0.7846675179819546,0.8507514387787436,1.0225911272491592,0.09762207134601181,0.7945983300568524
0.004977863271723953,0.3419748746247594,10821.646932136686,10723.771543076116,2.2471057787859365,0.05241477082214886,0.8489316296526908,0.012728921775041589,0.9880870702654105,0.9897050266158974,0.9905746478173132,0.9914195182308116,0.9931221649214791,0.0012721402143924105,0.9905731110172966,0.8278490034490376,0.9574649408022076,1.0461402964972013,1.1483544971995214,1.4346460023749767,0.1539426139768833,1.0660610819541518
0.046078341414449636,1.6490640993512595,10378.1620263144,10280.930251227732,0.8491210285771501,0.007584781185351876,1.0559956396469685,0.0066283167856573755,0.9874858015518935,0.9891811125688348,0.990064349699199,0.9909965681434643,0.9928580034159196,0.001365042737427619,0.9900880625691169,0.7993974998792014,0.9248860472347623,1.0070900123414772,1.1114340104492704,1.3983191044043517,0.15225538823350634,1.0299569161788058
0.3244831134665242,0.9229244665474754,9101.698693780969,9005.103613639914,0.8580504192602971,0.018815396736363628,0.9728909106667295,0.014994089221322518,0.9861998035443286,0.9880075968168395,0.989018438589857,0.9900629069439578,0.992032151811311,0.001492359091569972,0.9890490348226562,0.707530130584808,0.813524076117756,0.8888635805340042,0.9816965142007426,1.2251256898418283,0.13195803165284586,0.909004028602135
0.012285591291978587,0.4750850600778291,10430.853697095481,10330.761278216825,0.7241929313044253,0.013503712933379684,1.1537287180369589,0.015104639305996884,0.987318925675094,0.9891431650703235,0.9901173028194545,0.9910426141381035,0.9926152111004839,0.0013584493807532272,0.9900711729914825,0.791974779847738,0.9285241828882977,1.018860714731273,1.1236148005140527,1.3614744457969659,0.14605354148199529,1.0336272574727692
0.7608384803842807,1.0741839761373722,9776.485728367208,9678.265169018876,1.5979114127994394,0.05084460087007831,0.7996881225978785,0.017479352648402963,0.9866898990187474,0.9885168607213859,0.9895408544123825,0.9904679705236059,0.9923146456099705,0.001426797885377273,0.9895044420573847,0.7551782057538621,0.8741001216204934,0.9593296716323918,1.0531249617540839,1.302378772284785,0.14134942117515037,0.9749644545065576
1.0045257989968261,0.002738117683496874,10565.627795513272,10467.363071392905,1.5164726750878124,0.012298900010996828,0.9847894226803255,0.005517858921005815,0.9878864172696024,0.9895189075574322,0.9904283435441071,0.9913061450194068,0.9930992486935286,0.001323233098430905,0.9904310491460827,0.8168225902424424,0.9436838509541636,1.0321612886664662,1.1363668976857666,1.4340679466820567,0.15518598779731782,1.0542382546552045
0.1265319239277015,4.643485796037963,12307.638958294472,12215.151673441076,0.8122387698842245,0.01591737537991739,1.3753256159577163,0.018941354093632134,0.9894577480108158,0.9909345722218046,0.9917557656513019,0.9925566753637145,0.9941763994957826,0.0012061886025001188,0.9917688632092789,0.9437486418900558,1.099752250726356,1.2090956735955727,1.3404136007586989,1.7102308942466689,0.19667489284498957,1.2391796682494265
1.1953441555623041,0.10711393296234159,8680.012210708292,8581.479353674167,0.6045240837336225,0.020954079168279287,0.9883988299419063,0.024020188698237212,0.9854594019997273,0.9873691038394622,0.9883856362016267,0.9893863089033655,0.9910920592668955,0.0014674703774640039,0.9883690634293376,0.682899092062059,0.7867110890946533,0.8549644204603496,0.9361594972479903,1.11314347979296,0.1144193349890594,0.8682467410216242
0.2823721480262011,1.7444292523485956,9785.177904331535,9689.191932610725,0.7033993303747522,0.01782289563919153,1.0769018601061051,0.01915545800683281,0.9870716827105106,0.9887972427884351,0.9896932437246652,0.9906372247210602,0.9923838231052671,0.0013550905598308381,0.9897095169970096,0.7651914854290448,0.8843823696207882,0.9606594712923184,1.0566014252187674,1.3018662123763716,0.13658007735698638,0.9805550078683587
1.9280581328367155,0.06774787245647186,9687.181698956403,9586.495588045953,0.9112208620115188,0.01751369875610167,1.0346909676777722,0.013974155238970767,0.9865012690879963,0.988420985316902,0.9892939208795009,0.9902350237233413,0.9920410607635947,0.001402279548895799,0.9893089715796634,0.757733445919957,0.8789801877034393,0.9521671535385801,1.0444684694302522,1.2804105076306094,0.1331547766091647,0.9698762750499645
0.7806754114614225,0.40133472562640043,8545.876103239047,8445.414801857973,0.7385665976843021,0.010428581269966668,0.8460764588822635,0.008390181125961557,0.9848429511918136,0.9869257591656455,0.9879395641218481,0.9889877654581348,0.9910261914705047,0.0015709507165431898,0.9879350765661274,0.6682903557859682,0.7754735955265677,0.841024302492698,0.9199698914282446,1.1291919050979864,0.11935393998015083,0.8551097556730023
0.0945240442436969,0.18189839933595722,10139.279562618063,10039.087220230613,1.355515723635316,0.003343805318785364,0.9776883493515739,0.0016805167229605427,0.987240952946287,0.9888569975088268,0.9897618143925135,0.9907488057844152,0.9927378399979221,0.0013966752270274376,0.9898290942629859,0.7880377770412832,0.9029380878225267,0.9819301405464349,1.0879899751987767,1.3802143316105884,0.15264940556403533,1.0086742531441386
0.48964238244465985,0.07896985708770245,9855.52315344772,9757.97512684502,1.0543283635483516,0.023508941068232942,1.01577532435228,0.015909166353837555,0.9871542921499965,0.9888217472736601,0.9897548835249401,0.9907555372542927,0.9924031373686055,0.001375800325561893,0.9897773781808655,0.7616739906244319,0.8763185807183894,0.9555754920582231,1.0585788690981586,1.2845259741833994,0.1376391834819978,0.9754563274200866
0.24662410349399685,0.34088312452494823,10373.243829230796,10275.2689610061,0.8697915121299233,0.010137130122023894,1.0675940383661935,0.00874530413643412,0.9875059118833289,0.9893301441684166,0.9902665602003908,0.9911243108900394,0.9927337607009135,0.0013394852870131143,0.9902099137472862,0.7917461159530997,0.9242209768033048,1.012349335591145,1.1115293637102641,1.3613191221195449,0.1454829232464186,1.0274188131900568
0.13217255869783354,4.201624764605169,8423.390334152069,8330.741357205874,0.7604314262678874,0.010159096653105847,0.884253858818726,0.008297360202733525,0.9853117255724038,0.9872021198413538,0.9881447700560066,0.9891550840341151,0.9911149065620677,0.0014544184153912783,0.988180312630669,0.6758766860615475,0.7734766481310963,0.8365547959947546,0.912445281432958,1.1172498554134134,0.1097956582310654,0.8514458351442364
0.1519798768060581,0.9137843554479189,8558.307146670964,8459.180204049157,0.6571832098372908,0.01808086633534683,0.9470857434293223,0.01828976924779944,0.9852609097407752,0.9871245022569008,0.9881470585968777,0.9891552405753035,0.991127979001179,0.00150195160923126,0.9881440368831629,0.6800935013582678,0.7805062374755125,0.8452330128624894,0.9243626535841614,1.1300527628497237,0.11578631303481521,0.8607266388498706
1.3799332902322312,0.15848519756643437,11567.973719965297,11468.826738760356,1.089809861477557,0.005867721087176155,1.1258619867289266,0.0042553987096087004,0.988515194137656,0.9901832503968625,0.9911255284940502,0.9919907631577348,0.9936146156407438,0.0013214603595756126,0.991089915359742,0.8695497808428713,1.0208934393356384,1.12584342046424,1.247194303373328,1.5679572206156447,0.1783191836762749,1.1482795388613456
2.53247426841648,1.6255983575334538,8499.669478991933,8405.74783169664,0.9217067562866258,0.016970802433483093,0.8111520489034924,0.010497484388076312,0.9856257509555069,0.987467376881046,0.9884697008135793,0.9895133574845427,0.9915579407235615,0.0015132727302295268,0.9884908226863894,0.680211719147433,0.7807068781003478,0.848503734209975,0.9338876288705957,1.1604179147735751,0.12137099220561702,0.8661683124012819
0.7130532473135592,4.5572253216654,12211.26894690148,12121.916345542602,0.8785722389944474,0.01898641477055111,1.3619201917348234,0.020687524681079737,0.9895250644239597,0.9910861971393978,0.991918030315487,0.9927498343954932,0.9942032925541903,0.0012024671492600124,0.9919130129724637,0.9230692333226524,1.0850536907159212,1.1969960632057202,1.3332312733845364,1.6606388318657994,0.19477491946525521,1.2232015847600954
2.5331718774128817,1.538139666440937,7701.385107476877,7606.016241146414,0.6559156839917054,0.005688259296963279,0.7928802112827036,0.004825376161457799,0.9840327418864564,0.9860929021398088,0.9871729805136249,0.9882494655432053,0.9903495076120232,0.0016135467447302666,0.9871929042540832,0.6187105976811808,0.7109260848823431,0.7703684282004842,0.84104793944124,1.02543541925286,0.10367665955079969,0.7841793031128648
0.010188102242273398,1.7773703522902855,9525.733700049515,9429.78521366777,1.0696577965479106,0.006274660914737976,0.9452279886551405,0.0038933528727503343,0.9867524609913171,0.9885067171100449,0.9894364582027649,0.9903975082818864,0.9920888606756629,0.0013737943694156877,0.9894449216471272,0.7456261005737383,0.8585054341641217,0.9343041392184214,1.0282828491776659,1.2489501410358146,0.13029654079071942,0.9519780066489144
0.23627680048238972,0.2207982371133761,9563.454648079905,9464.59555374207,0.9745960589800258,0.01410685086601085,0.950439690052597,0.009668449535253427,0.9865635581189557,0.9883800661315832,0.9893470750721761,0.9903011233339141,0.992167757231329,0.0014359845901650281,0.9893425328877007,0.7404442068522938,0.8557680890270671,0.9330099475278096,1.0260812574465163,1.2674391058734935,0.13647094999328688,0.9510562375018082
0.03526977560872502,1.7154355567556405,9570.623222798076,9474.42659721633,0.7466882218152887,0.008583042609060869,1.0371049906967151,0.008372369726806902,0.9865936109733333,0.9885155411207506,0.9894843464939432,0.9903974255645854,0.992158482862855,0.0014118830825775512,0.9894468561856896,0.7371227321207191,0.8621694377126816,0.9416137493128784,1.0322305378055001,1.2623453730612257,0.13373535431848382,0.9565536209164451
0.1500585461783394,0.006939810010433382,12258.82468577653,12156.105163382124,1.004633185033872,0.011574770698152966,1.298047738187093,0.010506975050252288,0.988658477325184,0.9903939262681214,0.9912587444301681,0.9921399143632583,0.9937842009681879,0.001289563548638928,0.9912512911292543,0.9063349549720753,1.071919952917078,1.1777016500965631,1.310976879789169,1.6581194150053267,0.18781588563865795,1.2041658683451357
0.7665449856892312,0.00434167531011359,11032.28824584362,10932.445327141459,1.4328513894584884,0.017976971199836912,0.983029873420951,0.008562949083044011,0.9880022556808276,0.9897570166978574,0.9906107461747184,0.9915250008012415,0.9931549689505383,0.0013006533262668043,0.9906170199080258,0.8386287238329442,0.9777392171361053,1.068161330439557,1.182447819581504,1.4616463226957017,0.1577846953591896,1.0898584974598262
0.6693070109453853,0.18463740706305742,9015.68885552073,8915.57688626208,0.7857200898284302,0.006834381013303613,0.9467439462786776,0.005785223918152747,0.985749437231104,0.9876421991202715,0.9886420911956817,0.9896297106453499,0.9914289440093568,0.0014443352408577573,0.9886239221832848,0.7071878493562788,0.8139438824264096,0.88632272861884,0.9717917614969671,1.1719608336079206,0.11908738191321785,0.8997381531079153
0.024097594081994734,0.0856168702551532,10926.61850771445,10826.505301302168,1.3817074573783796,0.01848257927557892,1.0049838493960677,0.009357079665849498,0.9876959276889514,0.9895995692742943,0.9904972304112685,0.9914323691127332,0.9929164448767938,0.001333624948392158,0.9904733437143881,0.8175364624774303,0.9662842117795543,1.0567306194383292,1.1721089617954923,1.416420556406086,0.15564962227236198,1.0754731836487617
0.0013362024995624792,0.5494757792060943,12018.230394012313,11919.85353716343,1.157902920208748,0.011195804835121354,1.1937928520397223,0.008093937346252736,0.988851976961184,0.9906003973057691,0.991445195444284,0.9922569953143388,0.9938258946743628,0.0012660124391248818,0.991417195193611,0.8862758284268373,1.054679301584173,1.1587486798422106,1.2820429985682311,1.6075173821804336,0.18187725931779153,1.1812883760085688
1.7523797990622028,0.5051490673646988,12485.968451885496,12387.9113200516,0.7805525952486108,0.015797033245489964,1.3898427633322599,0.01976169381011959,0.9893380887974751,0.9909507428740395,0.99176037828782,0.9925716382401825,0.9940729492739556,0.0012085135451681906,0.9917371455884946,0.9386905415956427,1.1027894368533868,1.2123861646637737,1.344887060245391,1.681771080224976,0.18918427866675028,1.2358223784825493
1.7504310038937403,1.8968568607584337,9211.930995762854,9115.315388853898,0.9034354762506074,0.008715251348419252,0.9554917866968561,0.006478438419297868,0.9864074119787908,0.9881531180873516,0.9891155490979257,0.9900693836173211,0.9918561620110955,0.001400379958060847,0.9891095539772401,0.7354228592856294,0.8440758596436473,0.9173570485764049,1.0064828123418543,1.2273910741715837,0.12591372969404502,0.9340060780175978
0.5914527591170275,0.38896128436084815,9098.35969312906,8998.531921660498,0.7626517825390622,0.01912884554024673,0.9694869580280991,0.017083110441827646,0.9859540030788168,0.9877140195088713,0.9887044270580867,0.9896952807590872,0.991375370475099,0.0014100324712069028,0.988688071229709,0.7177359082881861,0.8205562848932931,0.8929044252865521,0.9782065959391899,1.1730885559446378,0.11799273629826859,0.9059213956977674
0.0019250317309893903,3.009352816417576,8720.94248979384,8629.153455686099,0.9316822319485332,0.013124473205692802,0.8694667003270566,0.008608549903472816,0.9860212628637383,0.9878688960491868,0.988831705103439,0.989808702402915,0.9916402863031222,0.001453312539202288,0.9888426666491887,0.6939688214572545,0.7995191728942161,0.8690099125170602,0.9517754337515145,1.1624326622532768,0.12258422985259929,0.8858206578527388
