data1sq,dataNsq,datasq,datacorr,decay,decay_std,amplitude,amplitude_std,B2.5,B25,B50,B75,B97.5,Bstd,Bmean,A2.5,A25,A50,A75,A97.5,Astd,Amean
0.24906490772883752,0.0007530034713757552,2254.030985553776,2071.37110179518,1.2359603269086996,0.07049295168597934,1.1369727351889942,0.04405238074762428,0.8998387919489328,0.9114519366253642,0.9172782287765253,0.9230938716765997,0.9339169769036898,0.008726401756248552,0.9172300664546136,0.914771752226203,1.0364881415589833,1.1099045453681136,1.1912809118469534,1.3887504613716557,0.12071967085129037,1.120720177772571
6.369383044345126,0.09663144804018352,1694.2582618069425,1496.7170468828115,0.7650253988503668,0.03950963454445162,0.8536231184156586,0.029239262359841624,0.8621764432120411,0.8756092593179898,0.8823767894261428,0.8896214548820035,0.9029324931778194,0.010385516752669348,0.8825132698946127,0.7282933813580519,0.8068055841880148,0.8558581520860042,0.9115733681679394,1.033677181743173,0.07834472526997113,0.8626593522428854
1.4796563173243018,0.4118817764977503,2190.6682628972994,2003.6025146778952,0.9088649715890649,0.03251531852310724,1.141253197745964,0.027352536514053085,0.8953468698239061,0.9073282953435479,0.9131142297696755,0.9189551935120308,0.9304163469075584,0.008898003003776746,0.9130895946231794,0.8995122816529079,1.0158308857555172,1.0837352928355728,1.1619558964544483,1.3586231248600644,0.11719756993530207,1.0949199573037525
0.3910775320635808,0.26322521137359717,2307.464525635588,2115.4978163757996,1.3614566215421526,0.06316337882957226,1.0851295445537963,0.03433377527181347,0.8975449051789766,0.9090881395837017,0.9150493651366587,0.9210104457054984,0.9327508539070285,0.00896090433580813,0.9150158401674416,0.9455782537426127,1.065828128617317,1.1387224585763625,1.22390337247615,1.443537816988804,0.12628330470093302,1.1529965752812403
0.22075385244208243,0.7260946648364096,1749.7262270386855,1571.960853888605,1.1058759269361145,0.03196700495887517,0.8170381513579198,0.015974160248524612,0.8771265404912125,0.8897580742167052,0.8965994752513049,0.9033304418325413,0.9166802449847462,0.01003924809337177,0.8966620142422757,0.7297120911269674,0.8108228716729599,0.8656253412034082,0.9243558737536827,1.0750912484958746,0.08745800306149484,0.8739522506831993
0.3660175214397753,0.4247154419139098,2247.2875354194784,2065.2415227428482,1.4538486080034676,0.055445229960826604,1.0234767188931932,0.026679022185732943,0.9009138241683874,0.9114381220959362,0.9175046356984305,0.9233246326657156,0.9347914956558403,0.008760199823643015,0.9174279402732556,0.9222457916646213,1.0311098102282825,1.1079644487815998,1.193813392858035,1.4026755841685359,0.12476964311191664,1.1205759378777538
2.7989401718258433,1.7395828815977274,1923.4724779813714,1729.2821319791983,0.8398316958682548,0.02112190407823436,0.9889415093330071,0.01659051136703034,0.8778515504350377,0.8900223786945355,0.8966813736556434,0.9032826189499121,0.9157016056744561,0.009732756152980913,0.8966994207269053,0.8184447035067486,0.9082004066195494,0.9672524893160375,1.0323472207345408,1.1820271545527397,0.09486619910118609,0.9754012048199031
2.2149680161958485,4.894520447374033,1753.3329947877742,1579.4190990203706,0.8645123226603593,0.08548074760473313,0.8933531725215962,0.059018643415671715,0.8784637794083,0.8914554968815321,0.8980145164614965,0.9043403377812872,0.9168331172382543,0.009718297040525046,0.897857120502894,0.747857538556473,0.8370163361458327,0.8901585562107521,0.9501099895871882,1.0928371619126869,0.08686364807486886,0.8977974196591314
1.263471717442689,0.002236090739118219,2093.0359913080965,1893.6209802547162,1.467608045264734,0.05447777488584049,0.970502967512842,0.024628714440958578,0.8850377483851452,0.896660718833546,0.9032212812144997,0.9098260458237999,0.9215492201152055,0.009454946866933612,0.9032319679520664,0.874695962417068,0.9697095125198765,1.0328735360651664,1.1092120491380428,1.2792474115464254,0.10535977611817214,1.0452551685252274
6.050707512304889,0.3737965354839838,2129.0259655014797,1940.1060807712952,0.7927864162445531,0.04647103539126119,1.1364656923613552,0.04429173940455872,0.8924150907620122,0.9035903303637458,0.9098263843506215,0.9158150672890393,0.9276063666454205,0.009059989725028075,0.909768553768305,0.8929036400599956,0.9987616353295227,1.0653900457745182,1.141335464463009,1.326432269230261,0.11329167879715911,1.0770022012755496
3.1939754491051793,5.024241787651156,2181.4671896821,2005.4767696842437,2.394945200446334,0.21803930863582327,0.816894724059721,0.05122127324528599,0.8979336682119062,0.9094908297256992,0.9151440030107095,0.9210585477550516,0.9319607188776393,0.008637158722218182,0.9151860707789287,0.9118832028759927,1.03109193342383,1.0994183411436904,1.1816401745293619,1.3756908927940825,0.11625194325401526,1.1111356531690522
2.041768239441429,0.8455794452174632,1748.75442732685,1563.7741531389656,0.819323554369219,0.027302567686923747,0.9041305726645114,0.020069947428357625,0.8730089357010107,0.8857195532008095,0.8927213600387043,0.8994399130729542,0.9121326788556348,0.010002813291610303,0.8926422831816057,0.7345530699966822,0.8170781065258559,0.8709217961194998,0.9289821164035883,1.0602150136305926,0.08387211810445172,0.8774593264963715
0.37815252586799913,1.5066032696702558,1991.997550855308,1803.5275129455601,0.8955178685417545,0.04341665195749875,1.0168671224930226,0.032999181041875866,0.8849595454451803,0.8967761695355698,0.9033172229395745,0.9094453342791309,0.9212651348326554,0.009494559484797657,0.9031500727648784,0.8288299698727996,0.9252167953179293,0.9880607136142996,1.0558549612964805,1.2159205985345611,0.10060298358902581,0.9960366698025102
0.7036829750614007,0.23212172055856745,2164.397789621204,1968.9503670278432,1.1226621184896053,0.0543698454815732,1.0797200524540058,0.035381253773861226,0.889271028067132,0.9016487728183754,0.9081771627249483,0.9144114409473498,0.9266037568647733,0.009519216279270014,0.908048299659918,0.8847119526517173,0.9987091056992936,1.0684600615968924,1.1455280329529882,1.3393163849605831,0.11554146891205544,1.0792726123296676
0.21445985107639234,0.004176281798884504,1879.9063206118503,1679.6003380076068,-3021671.0744168404,2035327722726.0286,0.020000210729597317,0.04543624733092401,0.872484480521914,0.8852999732451535,0.8920946695136279,0.8989514143478226,0.9113117291560172,0.010002594905035361,0.8921024496169823,0.7882744494861292,0.8744258421741626,0.9298052793614653,0.9948776565100982,1.127732052960741,0.08861776018371953,0.9382121272593952
0.04427424793305645,0.07023650170547216,2129.5425457723877,1946.1787384852573,3.4271457281912987,0.2731240180574556,0.7048986162826528,0.0377777544121942,0.8953693469798334,0.9062818942481324,0.9125312086519564,0.9185012345641692,0.9298110942697725,0.008960973311832444,0.9124628159792679,0.877462615944837,0.9797936067060871,1.0480880009078666,1.1268945348396744,1.316124671018897,0.11239094299712708,1.0603296979410282
0.06454729917069654,0.398411874062831,2417.574713713252,2229.906256217013,0.9139564488891717,0.06424114686747893,1.3137228717570963,0.061895915869351635,0.9038796890077969,0.9151233203845366,0.9207142804544313,0.926478775219448,0.9366552979341809,0.008384500528976272,0.920739810136318,0.9797295959858286,1.1073152222690432,1.1878833618115243,1.2776355877547214,1.485548700613551,0.13045420984916564,1.1996529240151148
0.016234564426602236,0.010588616216388595,2037.607144084902,1859.5997069308842,1.091388734782077,0.041864380922139344,1.0238222025226695,0.0265469313137675,0.893800477428667,0.9051959586501904,0.911170678682329,0.9171986329859356,0.9279245355933087,0.00880789731196895,0.9111955039179571,0.8390938957296968,0.9416088419634336,1.005434403330341,1.0779690239526696,1.2380325640553766,0.10331715814252304,1.0148068946144873
0.47173825885602627,0.22377747395552733,2229.4908265958293,2030.728666797889,0.8477296292551355,0.06947251988590536,1.161857662713187,0.06354363763000162,0.8911586279367667,0.9027782493569024,0.9090525692317877,0.9149633488710285,0.9253289684529021,0.008870596221587385,0.908796952352327,0.9154929901199097,1.0261525988634805,1.0994350314946448,1.1736300195179208,1.342956887236028,0.10939910357405142,1.1047159323991367
0.36729080384984525,2.086521781314753,1957.3051779397927,1772.9906587037085,1.2363825230304482,0.09076800140732309,0.9311781422680792,0.04644789995595849,0.8861884400760113,0.8982515701409785,0.9043625131515768,0.9108622564891925,0.9224573400844999,0.009272013320124105,0.9044883972640977,0.8166824433815785,0.9181965978527531,0.9757228014450346,1.0462515587448868,1.2082107723595659,0.09832564505472127,0.9865169059221672
0.8010851243119409,0.004306646252923813,1745.562480204002,1558.3951280335841,1.1763158634567288,0.04322590333778341,0.807587787535542,0.02012405784653188,0.8705719602950783,0.8841089998329599,0.8909946736219063,0.8979661112263663,0.9108321854595162,0.010209955521012982,0.8910156573202003,0.7273120499918301,0.8101474602410326,0.8624539587450761,0.9195690451339622,1.0534915206277695,0.08375512890300937,0.8695037827338387
1.1340757991980059e-06,0.9044692738391994,2022.5997284356733,1847.2314212560213,0.8931702381803194,0.0594905094113679,1.0625409007290705,0.047376260207450296,0.8925946983151565,0.9049001750455075,0.9111534161673321,0.9172818452990089,0.9289502731662935,0.009232050007594564,0.9110491308436595,0.8291523798584259,0.9353371062343249,0.9997593047324663,1.078070544272304,1.251490675355182,0.10800933199724293,1.0109975776554951
0.2880801963941757,0.1522658604065506,2087.807839123352,1888.845172052212,0.9625151646395935,0.06358963263354976,1.1004909717274374,0.048838765772163145,0.8841070044348132,0.8964475413938386,0.9031886859132763,0.9094795579422882,0.9217011624368409,0.009500956493773633,0.9031615937779387,0.8617647213412155,0.9637846873375557,1.0300556696002838,1.1024627848010844,1.2687521161697242,0.10356926228296005,1.0388906567592444
1.342873238064265,1.5319139212003443,2101.1601494005336,1908.7654984164792,1.130296158548984,0.0559530717393453,1.0532640776551083,0.035302658048653575,0.8895821109955084,0.9008524553354802,0.9069491069213121,0.9129824846070534,0.924345770392038,0.008973688187520881,0.9069051261445704,0.8797371094916328,0.9795851388843085,1.0446815731959973,1.1159988164382697,1.2847170771325636,0.10429610611435094,1.05381302985684
5.451156871422357,6.200827316374603,2179.0661562490013,1988.2493096110566,1.5324957902206062,0.08529805617349966,0.9522159790704985,0.036278659141718454,0.8906936686510722,0.9021058684879083,0.9083705285242027,0.914517729855147,0.927259932256911,0.009304910978337206,0.9084350367075166,0.9297488275948323,1.037249040080816,1.1086813560662108,1.1881545523025812,1.395249124432055,0.11805485614022239,1.1209553307839222
2.9715838665273204,0.39264236723444457,2013.133516695917,1821.3920415839161,1.4410871655692505,0.07908524257397512,0.8729399867704659,0.032734340991138526,0.8844492237560564,0.8966205790919183,0.9031338244300393,0.9095957067530678,0.9216892545215263,0.009535414268262614,0.9030970110777607,0.8421921126871958,0.9365942169406721,1.000359524155048,1.0710462765871547,1.2366923885420296,0.10406547730801646,1.01065149785696
0.20657019655567344,0.0016903211207430597,2190.9329947440096,1993.0500640260148,0.6501556412780913,0.032503436809883,1.2203083180118726,0.04001965579932667,0.8899832061928538,0.9018538161706731,0.9079194153236498,0.9143465661569072,0.9261551965413989,0.009228367617011804,0.9080892449635459,0.8976560604702436,1.0085789527678364,1.0762345983228792,1.1576522637002151,1.3443074454766504,0.11324749947050944,1.0893335010289273
0.4551651947964791,0.5871153149516007,2071.464282665926,1887.2906114910293,0.8567036125979679,0.040006155638624724,1.0924613030676034,0.034068137546924886,0.8916847265410448,0.9033963893638278,0.9096025825855819,0.9156802609353433,0.9274464084833102,0.009055735155466853,0.9095162245000361,0.8546072905862684,0.9562748042563523,1.0236355747025945,1.0967005908163874,1.2702208867398934,0.10627547937102653,1.0325652306581579
1.598651370017953,0.39035444971796157,1877.4228918821573,1677.1693020934329,0.977400680243753,0.0181261197134232,0.9184398269120034,0.011454023647443015,0.8720566254677107,0.8850762823354249,0.8919083530229868,0.8986290956868476,0.9113387347755229,0.009941137110059096,0.891885684404463,0.7868833045587441,0.8775836100655005,0.9317924713649376,0.9947057419447308,1.1350877473056082,0.08807341743898474,0.939943769680262
