decay,decay_std,amplitude,amplitude_std,D2.5,D25,D50,D75,D97.5,Dstd,Dmean,A2.5,A25,A50,A75,A97.5,Astd,Amean
1.1603556912607669,8.699749058554644e-05,1.3206991471309764,1.203583629615573,0.9577165126098732,1.0129695580457398,1.044053289878526,1.0763407477612388,1.1415254437960596,0.0469869776192049,1.045409462235829,0.7875538855731006,1.25839182876569,1.8071824143530655,2.9475014726562163,10.331678547096656,2.910020030451366,2.7029221085226163
0.5893028723527383,6.48957199885672e-05,0.5517101796123588,0.9933177115509083,0.9091099155154985,0.9630841806939087,0.9925081431133528,1.0233428093060233,1.0859671130264763,0.044915950619420865,0.9938115478298137,0.3491667805890489,0.4842654102944204,0.6112385320089178,0.8275072722185234,2.40855915618497,0.9067958928145112,0.8025830001581336
0.47485236079195586,0.0006699744830253121,1.1019170052078993,4.131439376265899,0.9620170805245023,1.017467519377848,1.048644015192251,1.0811209653360285,1.1467207995387536,0.047166937961388454,1.0501724500404956,0.5462197838890502,0.8073485636978809,1.08415881416831,1.6234833983811423,5.645439147039234,1.681435792517283,1.547488398938927
2.572117505062877,5.8891168540509446e-05,0.4323417254654349,8.29211011436333,0.9110782953095639,0.9645546975879871,0.9944997963755975,1.0254404596988445,1.0883671693224402,0.045258097334397736,0.9957751752912907,0.3596672891381409,0.501560951242515,0.6330217409037486,0.8573454104409836,2.4432460115155736,0.8650517291948314,0.8217046467211592
0.8350594633972955,0.0001409595204656454,0.9760643011505739,1.77017868332359,0.871639836241668,0.9226017122447956,0.9508030489525444,0.9801779668884778,1.0392646946122093,0.04279950184066007,0.9520307956428365,0.6859051613116963,1.1271493637805856,1.6502387486929224,2.754636449528766,10.430994662291068,2.889626625724697,2.5524519647403467
0.5147313705797243,0.00015605198482539448,0.43117868197290027,2.6657976788778317,0.9523938495051714,1.008337054757296,1.0396110374289822,1.0719194403314696,1.1382537132681116,0.04736035317730149,1.0410723941518873,0.28586230713130484,0.38182094482849427,0.46431203291979783,0.5924795116465256,1.2779815830938335,0.41251015367813765,0.5462351007167634
0.6728451678286179,0.00036671931466066704,1.649765303312441,2.153126419337111,0.9350793177039057,0.9895641344733538,1.020187630239744,1.051433804275889,1.1145327029394123,0.04592034113017436,1.0212465170777738,0.7850588807567803,1.25244102308678,1.7872509318464567,2.8969361927150636,10.11252559785961,2.8396270878072927,2.65538097572344
2.1479609488400535,0.00012795324686333358,1.2684310749377434,4.555960748894524,0.8557693474693787,0.9056642112801991,0.9332133224600558,0.9621470514126044,1.0204998588268115,0.04191314786776279,0.934514270289315,0.739361159720699,1.1853704770337383,1.6949144486923178,2.7591842335101404,10.008146593838282,2.759940861345188,2.5469275150130577
2.550222206648219,0.000114710880329916,1.1523710027607728,5.973018336807133,1.0340504840459366,1.0945051071197027,1.1278310766826003,1.1625215782873064,1.232566015698126,0.05067659090326547,1.1293918123440105,0.7027263527747828,1.0614403788617188,1.4371295189770263,2.1771477718601666,7.511329553579721,2.179330920685273,2.0564046827381266
3.4644559354222304,0.00010119841884485356,2.436839285884551,4.240888432837544,0.8794614252649978,0.9307084947504982,0.9594196317353028,0.9889889090983841,1.0489041471709841,0.0432501563449889,0.9605669155240066,1.1875072282430863,2.0090455180919142,2.9782500408922865,4.884514380594707,15.084113357863776,3.9335377905690887,4.224397626184263
1.1317415189715436,7.807044025797874e-05,1.223084938062515,1.1291695465993705,0.9396820275991279,0.9938471932026338,1.024010874902827,1.0554092980075278,1.1192519936960257,0.045775740788222365,1.0253806452773802,0.6961482831925191,1.100939921555481,1.5617174530894715,2.520558531683706,9.348984042760621,2.5755294443581023,2.351000871788633
9.980658589241797,0.00010001932288504073,2.2162067654124358,33.351908108370054,0.9141373738276971,0.9669429976398858,0.9962318809454689,1.0266180385463768,1.0889476320902207,0.04454941977443735,0.9975504443443867,1.0691579973383205,1.7316625945051054,2.4713575633239833,3.9654542116757874,12.495071254467044,3.251975758889168,3.5072376503121356
0.4003698449160721,0.00023366572050140987,0.4668091190659889,2.8710740680879137,0.9178935783737167,0.9722001683562783,1.0019110458083975,1.0329618780383911,1.0962366979605902,0.04543041229974233,1.0033710211530182,0.2978687725955654,0.4029444954365691,0.49644269324128454,0.6471505842023659,1.4894156147548971,0.5237530427607788,0.6023646464931846
1.8114435478189614,8.862467268259718e-05,1.1260437229941722,2.7142399119452163,0.8808329980679924,0.9319935162062496,0.9603296436248214,0.9896570001522433,1.0490466620837153,0.04301076717300967,0.9614615605631273,0.6928348366343118,1.0883830354698,1.5299928969719607,2.4468257107266,8.966713096580753,2.4989007584738547,2.2875395388378044
1.3745379241632398,0.00012062883809200488,1.4926690110206067,1.8562119296743818,0.9194737638197382,0.9740002410716508,1.003308154997439,1.0343121586299253,1.0974127094859276,0.04515359348589485,1.0047873544714356,0.712926987087793,1.1028822252175452,1.5184550621439208,2.377366411289209,8.506322989483058,2.417825873540396,2.2317702992034913
0.9213231347321333,0.00011323271452143464,1.0455501574770916,1.486866546213426,0.9884474438781112,1.0462112273730086,1.0783134260404135,1.1118192172264272,1.179495228782657,0.048850363214890516,1.0798505076852178,0.6572034515954277,1.0099743169816957,1.400656754748867,2.194055764233129,8.12867018988845,2.311352188912129,2.0740625906948873
0.27872012244420014,0.0001933541929493492,0.45085173451626875,1.7203734111519478,0.9809354777067982,1.0382532513145195,1.0704635441893922,1.1035443176456732,1.1706126012821834,0.04855001169432823,1.0717294757380162,0.27341448860116546,0.3615756172244612,0.4347476526635711,0.5450174972493669,1.0842956916796413,0.33293300998044284,0.4988331309029316
