decay,decay_std,amplitude,amplitude_std,D2.5,D25,D50,D75,D97.5,Dstd,Dmean,A2.5,A25,A50,A75,A97.5,Astd,Amean
0.0,0.0,0.0,0.0,0.9487101834023469,1.0311597266300565,1.0791204109006292,1.1298405997292782,1.2348774343143194,0.07314477301011246,1.08228248566132,0.541466235462074,0.6471348811637864,0.7196220027802354,0.8094504918816007,1.0701734192332548,0.1371472517391092,0.7415524747788824
1.179932456743807,0.1367417600263212,0.7407637045879554,0.05824250847620938,0.9042697023741227,0.981997179445679,1.0262073121246464,1.0734519147674453,1.1742894637050902,0.06869730442137127,1.0295755795395298,0.6301688446138682,0.7657188827461061,0.8623148820590321,0.9853904810811598,1.3667786521201701,0.19529606776353067,0.8965002423627534
1.23197125457075,0.04549074015131552,0.9979862277357866,0.02503344088225334,0.8983485371916051,0.9761219446699395,1.0195968847786157,1.06598295666728,1.1636344382373391,0.0672811168137871,1.0225472672822733,0.728499964562842,0.8994050943405242,1.024189846398197,1.1861661592633617,1.7213345620106013,0.26220573858433427,1.073684738813949
1.1292927270577684,0.08688791965702997,1.1000006444253996,0.05729640607288215,0.9061241294893138,0.9827766475019521,1.0264482893319105,1.072514111041202,1.169084368025775,0.06716444957705733,1.029279622503883,0.7972158998197687,0.9881363438762725,1.129990987028269,1.3167238154254461,1.9354787517861127,0.305152433579159,1.1890082027404507
1.429367893525752,0.10780844607108138,1.0879548009697106,0.05606221140758672,0.8700688029105643,0.9438770491984125,0.9857320133966891,1.0306210413796069,1.1241384830082668,0.06474199412645987,0.9886791769629657,0.814209580802045,1.0199660860768385,1.1747409389325387,1.3821558836495222,2.1407176718536074,0.3662904069750131,1.249582673696862
1.2679380013629764,0.08226068166721626,1.042481250719328,0.04600836018962184,0.9170172265911234,0.9965984094022267,1.041732965577915,1.088945021600188,1.1885883789008505,0.06893243302915339,1.0445627652106828,0.8139716611332218,1.0175989929354288,1.1727065152777016,1.3788058964968992,2.096776653080455,0.3605717009746946,1.24397036887884
0.819221162083696,0.061774264847599195,1.1817922380256212,0.05934212123463181,0.9817876262594533,1.0654574869297528,1.113003781896228,1.1635875555100994,1.2683953320371748,0.0730303171547163,1.116213996762493,0.8104678304934934,1.0025544115220333,1.142934462131878,1.3272513039446259,1.931825122504591,0.30706356795398626,1.2007564973663587
1.502390501297925,0.12695622221626873,0.9815026654475315,0.05672629940378491,0.882768320642461,0.9580620199759893,1.0006692827310566,1.045982367511761,1.1395848974513159,0.06568597548009054,1.0035103160583143,0.7802182603238856,0.9717807349365853,1.1174652041569733,1.3088838444855533,1.9386052733274872,0.3203002470255208,1.1792004133178313
1.6339390677065404,0.08962441945928212,1.2471213433131427,0.04692231121900829,0.8679531217969376,0.942625801762929,0.9843775489434147,1.028503060899226,1.1208551376826046,0.0645821600994745,0.9870023849630765,0.9147216124877606,1.1567652598868192,1.345689713613959,1.5989061709512413,2.5266256308671187,0.441052790857003,1.4379414997111033
1.1361525155388934,0.10290234870134352,0.9936116093114645,0.0609221956589907,0.8459431909490016,0.9184864802026427,0.9594480829199108,1.0036448483485425,1.0953456451259278,0.06364552160907344,0.9625324482563712,0.7589374367101993,0.9439311055861234,1.0807793249850532,1.2619427059590924,1.8870116383850153,0.31408890147681157,1.1416572434083354
0.8087550657023148,0.05964730635677289,0.9514993965741454,0.04670286400902955,0.8826142787747621,0.9588181466656182,1.0017328970064296,1.0478249770867307,1.1445955404234576,0.06676861908354315,1.0049279200570864,0.6813792385246148,0.8363539880551005,0.9474034242003884,1.0927646619893427,1.5605763299486983,0.2383786431833333,0.9911721548164054
1.4750266813224224,0.04282958276474777,1.1018810544131394,0.021877247846179067,0.8851518592752012,0.9620305311006745,1.0047393329354648,1.050064930174199,1.1448208229057435,0.06611513803417891,1.0075759643357947,0.8399887594151166,1.0489618279808213,1.2052031461611383,1.415463698770357,2.1425495426870693,0.3554450299502887,1.2768726890943147
1.5139877924606893,0.10978081497832214,1.0857962404941353,0.05388825018148417,0.8348805948515978,0.906439838650939,0.9465626161907503,0.9899139858831322,1.0796352099649964,0.06252795992831801,0.9496155551594625,0.8037431047509775,1.0139959238676683,1.1701550209707097,1.3849953794880099,2.1353809553630025,0.3865245353305973,1.2473795176502536
1.2872719401149146,0.11037633743886253,1.2534131587179043,0.07311066332322456,0.8139918239725707,0.8824359928308902,0.9212657386353578,0.9628475043702963,1.049639451178036,0.06003802566923421,0.9241230367183636,0.8580991465689838,1.0889308887876483,1.2661795739276225,1.5080889018398949,2.3936380647241453,0.43468371248628024,1.3566934637939503
0.702155103501315,0.0887001590794267,1.0079451055046247,0.08403188233316353,0.8327377825269114,0.9045883726109807,0.9455584162579687,0.9888275730080673,1.07835712427369,0.06266738802808909,0.9482100282091295,0.6774784179921121,0.8370399040833266,0.9533117215283881,1.1069216685501384,1.6086760201287842,0.2518288876178074,1.0009408134782236
1.1949945140160478,0.1417060784083883,1.2948096817695423,0.1042257477595681,0.9279340198632315,1.006857462828524,1.0521533928785904,1.1001537161823847,1.2013597064789139,0.06964604378800518,1.0552857704696854,0.8834285631633002,1.103261197687727,1.2687257699770627,1.4925669005369455,2.2653106851025604,0.3824394803084331,1.346633063427769
1.1214377856761926,0.055243864944852464,0.8737907989495246,0.029130438241933093,0.8464765955317964,0.9190663873222564,0.9600816197679576,1.0037631782664818,1.0951684019525636,0.06342222092853163,0.9629827688913113,0.6623366891863197,0.8154405624564768,0.9246151907059685,1.067637795747385,1.5346436032401274,0.23586789606766595,0.9684637894203606
0.8687661198091702,0.05039812918292025,1.7019642354991618,0.06599319851338964,0.8255555785437083,0.8955599840807623,0.9346745663703815,0.9765325303792005,1.0644718690052302,0.06077604814673932,0.9374359805626447,1.0500814675977626,1.357475044321582,1.6096441263983345,1.9663761750218502,3.43307699209656,0.7114430456588481,1.7678611913151077
1.6674087170030654,0.06241338576718777,0.8783876763778496,0.02256553171511001,0.8218409606135818,0.8917419875024913,0.9317327255662968,0.9739516296439037,1.0622319238046347,0.06123741310738044,0.9343247023330233,0.7412183274676887,0.9232946489727109,1.0583337932491264,1.238433197661336,1.8559091089034492,0.302686984145812,1.1182903732076996
0.91774462573902,0.08971047711982404,1.1843595308872843,0.07757304918586447,0.8434039460552986,0.9148641618106494,0.956190191579987,0.9999762463373962,1.0901070604770609,0.06307924419626158,0.9589893301514091,0.7874766453167072,0.9827475940047831,1.129837683776912,1.3280106937771694,2.0096938013799193,0.32912099817030516,1.1964340214707032
0.6672461739338257,0.04989225297406326,0.9885482564757055,0.04857895985772037,0.8724885217359021,0.9470430927127028,0.9904583928717055,1.0358243935368818,1.1306985528707765,0.06617740036164182,0.9932637704896351,0.6814493387606991,0.8350099291947414,0.9491314203858932,1.0957653205309914,1.5679901403243794,0.23604470636500696,0.993039923635436
0.5316449998797443,0.05872877204864262,1.060874748538812,0.07562163141943186,0.7989820446994179,0.8683252240942756,0.9070373404925698,0.9479771314003546,1.0347167126957948,0.05999166441602735,0.9095542586842054,0.6737039115877632,0.8306068539598276,0.9474425448639099,1.1000814189109163,1.6027756374691078,0.25009740063831004,0.9949544716405496
0.6783271277562796,0.07020576619017298,0.9847038631191315,0.0670803145806041,0.9548019551406928,1.0375246699726621,1.0843845248055888,1.134615694857764,1.2390725688029176,0.0726168255161043,1.0877476681716642,0.699437378120215,0.8527649170103944,0.96297824181684,1.1041673733107973,1.547648585728828,0.22927368331452316,1.0037180269374726
0.6108223743097392,0.07588849822616268,1.2057784460848109,0.09777961046211456,0.8465147675518284,0.9187839008331548,0.9595450665035403,1.0033741944184302,1.0949627971502096,0.0632845655371009,0.9625320382461213,0.775296202038122,0.9663065158032876,1.1100067336870407,1.3025604633426562,1.970362972639532,0.3240424849784624,1.1759814868761642
0.7907433940419497,0.08039705262632262,1.416860841752176,0.09571757188545431,0.865647881898983,0.9385027867009672,0.9799647120909036,1.024228531813225,1.1160878737609619,0.06412835733633462,0.982894950662783,0.8968494765474218,1.1363850477299522,1.3194271843275494,1.5697288729610896,2.5027152382137197,0.47078230465490345,1.4162094207415807
0.8341384376836116,0.07639669732196241,0.9283867308882227,0.05667336503504981,0.8602975289185804,0.934963834852675,0.9768371278801424,1.0213535487559509,1.115788111382724,0.0650518654948611,0.9798014273208595,0.6537220180230249,0.8052632984680503,0.9122825129726551,1.0533043405592477,1.5216954156101143,0.2276237624912716,0.9557417435117217
0.7523149589375809,0.05941998109716778,0.71565504721789,0.03744972882578,0.9575606458322594,1.0404277624146157,1.0886439675161683,1.1392434891270544,1.2460926714367233,0.07367537993299386,1.091958707692717,0.5577989784012741,0.6661772061258755,0.741312939933412,0.8339239616560935,1.1063364835764689,0.14097299560133109,0.7636894011738288
0.5867698573642899,0.07608844017986202,0.7423632734586976,0.06264671603249457,0.8768792587938942,0.9522178784014403,0.9965330683489599,1.0423585014268837,1.1401262372957768,0.06723859948793814,0.9991373323141162,0.5380178907888632,0.6467391077831696,0.7233356917026192,0.8193537687229369,1.1010981328283955,0.1477344519232898,0.7477015864168295
0.7850951114474018,0.08744759014162291,1.1015642661826135,0.08154527413395174,0.8323077499640332,0.9023953970874932,0.9428983410593168,0.9857159672503835,1.0752898027388278,0.062086001885967745,0.945516499575207,0.7222302923688068,0.8949001062058324,1.0222128145512892,1.1889440212284343,1.7549390392975996,0.28120595721897357,1.0765006126502183
0.6019758403222654,0.0744201243870246,1.2705032160129552,0.10239656532960707,0.9082108353385939,0.985908478512992,1.029580338047141,1.0757140268692624,1.17277830132062,0.06736581831845681,1.0324272582160878,0.8207524972661072,1.0194783949908817,1.1687049420389004,1.3648894394811792,2.0579258198729313,0.3390926389143843,1.2355653022420248
